label,pix1,pix2
0,['129' '129' '128' '128' '128' '128' '130' '128' '129' '128'],['136' '136' '137' '137' '138' '137' '136' '137' '139' '138']
0,['129' '128' '128' '128' '128' '130' '128' '129' '128' '129'],['136' '137' '137' '138' '137' '136' '137' '139' '138' '137']
0,['128' '128' '128' '128' '130' '128' '129' '128' '129' '128'],['137' '137' '138' '137' '136' '137' '139' '138' '137' '137']
0,['128' '128' '128' '130' '128' '129' '128' '129' '128' '127'],['137' '138' '137' '136' '137' '139' '138' '137' '137' '138']
0,['128' '128' '130' '128' '129' '128' '129' '128' '127' '129'],['138' '137' '136' '137' '139' '138' '137' '137' '138' '137']
0,['128' '130' '128' '129' '128' '129' '128' '127' '129' '130'],['137' '136' '137' '139' '138' '137' '137' '138' '137' '138']
0,['130' '128' '129' '128' '129' '128' '127' '129' '130' '127'],['136' '137' '139' '138' '137' '137' '138' '137' '138' '137']
0,['128' '129' '128' '129' '128' '127' '129' '130' '127' '130'],['137' '139' '138' '137' '137' '138' '137' '138' '137' '136']
0,['129' '128' '129' '128' '127' '129' '130' '127' '130' '129'],['139' '138' '137' '137' '138' '137' '138' '137' '136' '138']
0,['128' '129' '128' '127' '129' '130' '127' '130' '129' '129'],['138' '137' '137' '138' '137' '138' '137' '136' '138' '136']
0,['129' '128' '127' '129' '130' '127' '130' '129' '129' '129'],['137' '137' '138' '137' '138' '137' '136' '138' '136' '136']
0,['128' '127' '129' '130' '127' '130' '129' '129' '129' '129'],['137' '138' '137' '138' '137' '136' '138' '136' '136' '137']
0,['127' '129' '130' '127' '130' '129' '129' '129' '129' '128'],['138' '137' '138' '137' '136' '138' '136' '136' '137' '136']
0,['129' '130' '127' '130' '129' '129' '129' '129' '128' '129'],['137' '138' '137' '136' '138' '136' '136' '137' '136' '137']
0,['130' '127' '130' '129' '129' '129' '129' '128' '129' '129'],['138' '137' '136' '138' '136' '136' '137' '136' '137' '135']
0,['127' '130' '129' '129' '129' '129' '128' '129' '129' '127'],['137' '136' '138' '136' '136' '137' '136' '137' '135' '136']
0,['130' '129' '129' '129' '129' '128' '129' '129' '127' '128'],['136' '138' '136' '136' '137' '136' '137' '135' '136' '136']
0,['129' '129' '129' '129' '128' '129' '129' '127' '128' '128'],['138' '136' '136' '137' '136' '137' '135' '136' '136' '137']
0,['129' '129' '129' '128' '129' '129' '127' '128' '128' '129'],['136' '136' '137' '136' '137' '135' '136' '136' '137' '137']
0,['129' '129' '128' '129' '129' '127' '128' '128' '129' '128'],['136' '137' '136' '137' '135' '136' '136' '137' '137' '137']
0,['129' '128' '129' '129' '127' '128' '128' '129' '128' '129'],['137' '136' '137' '135' '136' '136' '137' '137' '137' '137']
0,['128' '129' '129' '127' '128' '128' '129' '128' '129' '129'],['136' '137' '135' '136' '136' '137' '137' '137' '137' '138']
0,['129' '129' '127' '128' '128' '129' '128' '129' '129' '130'],['137' '135' '136' '136' '137' '137' '137' '137' '138' '137']
0,['129' '127' '128' '128' '129' '128' '129' '129' '130' '127'],['135' '136' '136' '137' '137' '137' '137' '138' '137' '137']
0,['127' '128' '128' '129' '128' '129' '129' '130' '127' '128'],['136' '136' '137' '137' '137' '137' '138' '137' '137' '136']
0,['128' '128' '129' '128' '129' '129' '130' '127' '128' '128'],['136' '137' '137' '137' '137' '138' '137' '137' '136' '137']
0,['128' '129' '128' '129' '129' '130' '127' '128' '128' '128'],['137' '137' '137' '137' '138' '137' '137' '136' '137' '137']
0,['129' '128' '129' '129' '130' '127' '128' '128' '128' '127'],['137' '137' '137' '138' '137' '137' '136' '137' '137' '137']
0,['128' '129' '129' '130' '127' '128' '128' '128' '127' '129'],['137' '137' '138' '137' '137' '136' '137' '137' '137' '138']
0,['129' '129' '130' '127' '128' '128' '128' '127' '129' '129'],['137' '138' '137' '137' '136' '137' '137' '137' '138' '138']
0,['129' '130' '127' '128' '128' '128' '127' '129' '129' '128'],['138' '137' '137' '136' '137' '137' '137' '138' '138' '136']
0,['130' '127' '128' '128' '128' '127' '129' '129' '128' '128'],['137' '137' '136' '137' '137' '137' '138' '138' '136' '137']
0,['127' '128' '128' '128' '127' '129' '129' '128' '128' '129'],['137' '136' '137' '137' '137' '138' '138' '136' '137' '137']
0,['128' '128' '128' '127' '129' '129' '128' '128' '129' '129'],['136' '137' '137' '137' '138' '138' '136' '137' '137' '137']
0,['128' '128' '127' '129' '129' '128' '128' '129' '129' '129'],['137' '137' '137' '138' '138' '136' '137' '137' '137' '136']
0,['128' '127' '129' '129' '128' '128' '129' '129' '129' '128'],['137' '137' '138' '138' '136' '137' '137' '137' '136' '137']
0,['127' '129' '129' '128' '128' '129' '129' '129' '128' '129'],['137' '138' '138' '136' '137' '137' '137' '136' '137' '138']
0,['129' '129' '128' '128' '129' '129' '129' '128' '129' '129'],['138' '138' '136' '137' '137' '137' '136' '137' '138' '138']
0,['129' '128' '128' '129' '129' '129' '128' '129' '129' '129'],['138' '136' '137' '137' '137' '136' '137' '138' '138' '138']
0,['128' '128' '129' '129' '129' '128' '129' '129' '129' '129'],['136' '137' '137' '137' '136' '137' '138' '138' '138' '137']
0,['128' '129' '129' '129' '128' '129' '129' '129' '129' '128'],['137' '137' '137' '136' '137' '138' '138' '138' '137' '138']
0,['129' '129' '129' '128' '129' '129' '129' '129' '128' '129'],['137' '137' '136' '137' '138' '138' '138' '137' '138' '137']
0,['129' '129' '128' '129' '129' '129' '129' '128' '129' '130'],['137' '136' '137' '138' '138' '138' '137' '138' '137' '137']
0,['129' '128' '129' '129' '129' '129' '128' '129' '130' '128'],['136' '137' '138' '138' '138' '137' '138' '137' '137' '136']
0,['128' '129' '129' '129' '129' '128' '129' '130' '128' '129'],['137' '138' '138' '138' '137' '138' '137' '137' '136' '137']
0,['129' '129' '129' '129' '128' '129' '130' '128' '129' '130'],['138' '138' '138' '137' '138' '137' '137' '136' '137' '137']
0,['129' '129' '129' '128' '129' '130' '128' '129' '130' '129'],['138' '138' '137' '138' '137' '137' '136' '137' '137' '137']
0,['129' '129' '128' '129' '130' '128' '129' '130' '129' '128'],['138' '137' '138' '137' '137' '136' '137' '137' '137' '137']
0,['129' '128' '129' '130' '128' '129' '130' '129' '128' '128'],['137' '138' '137' '137' '136' '137' '137' '137' '137' '137']
0,['128' '129' '130' '128' '129' '130' '129' '128' '128' '129'],['138' '137' '137' '136' '137' '137' '137' '137' '137' '138']
0,['129' '130' '128' '129' '130' '129' '128' '128' '129' '130'],['137' '137' '136' '137' '137' '137' '137' '137' '138' '137']
0,['130' '128' '129' '130' '129' '128' '128' '129' '130' '129'],['137' '136' '137' '137' '137' '137' '137' '138' '137' '137']
0,['128' '129' '130' '129' '128' '128' '129' '130' '129' '130'],['136' '137' '137' '137' '137' '137' '138' '137' '137' '138']
0,['129' '130' '129' '128' '128' '129' '130' '129' '130' '129'],['137' '137' '137' '137' '137' '138' '137' '137' '138' '136']
0,['130' '129' '128' '128' '129' '130' '129' '130' '129' '128'],['137' '137' '137' '137' '138' '137' '137' '138' '136' '139']
0,['129' '128' '128' '129' '130' '129' '130' '129' '128' '130'],['137' '137' '137' '138' '137' '137' '138' '136' '139' '136']
0,['128' '128' '129' '130' '129' '130' '129' '128' '130' '129'],['137' '137' '138' '137' '137' '138' '136' '139' '136' '137']
0,['128' '129' '130' '129' '130' '129' '128' '130' '129' '127'],['137' '138' '137' '137' '138' '136' '139' '136' '137' '137']
0,['129' '130' '129' '130' '129' '128' '130' '129' '127' '128'],['138' '137' '137' '138' '136' '139' '136' '137' '137' '136']
0,['130' '129' '130' '129' '128' '130' '129' '127' '128' '129'],['137' '137' '138' '136' '139' '136' '137' '137' '136' '137']
0,['129' '130' '129' '128' '130' '129' '127' '128' '129' '128'],['137' '138' '136' '139' '136' '137' '137' '136' '137' '136']
0,['130' '129' '128' '130' '129' '127' '128' '129' '128' '129'],['138' '136' '139' '136' '137' '137' '136' '137' '136' '139']
0,['129' '128' '130' '129' '127' '128' '129' '128' '129' '130'],['136' '139' '136' '137' '137' '136' '137' '136' '139' '137']
0,['128' '130' '129' '127' '128' '129' '128' '129' '130' '129'],['139' '136' '137' '137' '136' '137' '136' '139' '137' '137']
0,['130' '129' '127' '128' '129' '128' '129' '130' '129' '130'],['136' '137' '137' '136' '137' '136' '139' '137' '137' '136']
0,['129' '127' '128' '129' '128' '129' '130' '129' '130' '130'],['137' '137' '136' '137' '136' '139' '137' '137' '136' '137']
0,['127' '128' '129' '128' '129' '130' '129' '130' '130' '129'],['137' '136' '137' '136' '139' '137' '137' '136' '137' '137']
0,['128' '129' '128' '129' '130' '129' '130' '130' '129' '129'],['136' '137' '136' '139' '137' '137' '136' '137' '137' '137']
0,['129' '128' '129' '130' '129' '130' '130' '129' '129' '130'],['137' '136' '139' '137' '137' '136' '137' '137' '137' '137']
0,['128' '129' '130' '129' '130' '130' '129' '129' '130' '129'],['136' '139' '137' '137' '136' '137' '137' '137' '137' '137']
0,['129' '130' '129' '130' '130' '129' '129' '130' '129' '129'],['139' '137' '137' '136' '137' '137' '137' '137' '137' '138']
0,['130' '129' '130' '130' '129' '129' '130' '129' '129' '129'],['137' '137' '136' '137' '137' '137' '137' '137' '138' '138']
0,['129' '130' '130' '129' '129' '130' '129' '129' '129' '131'],['137' '136' '137' '137' '137' '137' '137' '138' '138' '137']
0,['130' '130' '129' '129' '130' '129' '129' '129' '131' '129'],['136' '137' '137' '137' '137' '137' '138' '138' '137' '138']
0,['130' '129' '129' '130' '129' '129' '129' '131' '129' '128'],['137' '137' '137' '137' '137' '138' '138' '137' '138' '138']
0,['129' '129' '130' '129' '129' '129' '131' '129' '128' '128'],['137' '137' '137' '137' '138' '138' '137' '138' '138' '137']
0,['129' '130' '129' '129' '129' '131' '129' '128' '128' '129'],['137' '137' '137' '138' '138' '137' '138' '138' '137' '138']
0,['130' '129' '129' '129' '131' '129' '128' '128' '129' '129'],['137' '137' '138' '138' '137' '138' '138' '137' '138' '137']
0,['129' '129' '129' '131' '129' '128' '128' '129' '129' '127'],['137' '138' '138' '137' '138' '138' '137' '138' '137' '137']
0,['129' '129' '131' '129' '128' '128' '129' '129' '127' '128'],['138' '138' '137' '138' '138' '137' '138' '137' '137' '138']
0,['129' '131' '129' '128' '128' '129' '129' '127' '128' '129'],['138' '137' '138' '138' '137' '138' '137' '137' '138' '137']
0,['131' '129' '128' '128' '129' '129' '127' '128' '129' '129'],['137' '138' '138' '137' '138' '137' '137' '138' '137' '136']
0,['129' '128' '128' '129' '129' '127' '128' '129' '129' '129'],['138' '138' '137' '138' '137' '137' '138' '137' '136' '136']
0,['128' '128' '129' '129' '127' '128' '129' '129' '129' '128'],['138' '137' '138' '137' '137' '138' '137' '136' '136' '137']
0,['128' '129' '129' '127' '128' '129' '129' '129' '128' '126'],['137' '138' '137' '137' '138' '137' '136' '136' '137' '137']
0,['129' '129' '127' '128' '129' '129' '129' '128' '126' '130'],['138' '137' '137' '138' '137' '136' '136' '137' '137' '138']
0,['129' '127' '128' '129' '129' '129' '128' '126' '130' '129'],['137' '137' '138' '137' '136' '136' '137' '137' '138' '137']
0,['127' '128' '129' '129' '129' '128' '126' '130' '129' '128'],['137' '138' '137' '136' '136' '137' '137' '138' '137' '137']
0,['128' '129' '129' '129' '128' '126' '130' '129' '128' '129'],['138' '137' '136' '136' '137' '137' '138' '137' '137' '138']
0,['129' '129' '129' '128' '126' '130' '129' '128' '129' '129'],['137' '136' '136' '137' '137' '138' '137' '137' '138' '138']
0,['129' '129' '128' '126' '130' '129' '128' '129' '129' '128'],['136' '136' '137' '137' '138' '137' '137' '138' '138' '136']
0,['129' '128' '126' '130' '129' '128' '129' '129' '128' '128'],['136' '137' '137' '138' '137' '137' '138' '138' '136' '138']
0,['128' '126' '130' '129' '128' '129' '129' '128' '128' '127'],['137' '137' '138' '137' '137' '138' '138' '136' '138' '138']
0,['126' '130' '129' '128' '129' '129' '128' '128' '127' '127'],['137' '138' '137' '137' '138' '138' '136' '138' '138' '137']
0,['130' '129' '128' '129' '129' '128' '128' '127' '127' '127'],['138' '137' '137' '138' '138' '136' '138' '138' '137' '138']
0,['129' '128' '129' '129' '128' '128' '127' '127' '127' '127'],['137' '137' '138' '138' '136' '138' '138' '137' '138' '139']
0,['128' '129' '129' '128' '128' '127' '127' '127' '127' '129'],['137' '138' '138' '136' '138' '138' '137' '138' '139' '137']
0,['129' '129' '128' '128' '127' '127' '127' '127' '129' '128'],['138' '138' '136' '138' '138' '137' '138' '139' '137' '137']
0,['129' '128' '128' '127' '127' '127' '127' '129' '128' '129'],['138' '136' '138' '138' '137' '138' '139' '137' '137' '137']
0,['128' '128' '127' '127' '127' '127' '129' '128' '129' '129'],['136' '138' '138' '137' '138' '139' '137' '137' '137' '135']
0,['128' '127' '127' '127' '127' '129' '128' '129' '129' '127'],['138' '138' '137' '138' '139' '137' '137' '137' '135' '137']
0,['127' '127' '127' '127' '129' '128' '129' '129' '127' '127'],['138' '137' '138' '139' '137' '137' '137' '135' '137' '136']
0,['127' '127' '127' '129' '128' '129' '129' '127' '127' '130'],['137' '138' '139' '137' '137' '137' '135' '137' '136' '138']
0,['127' '127' '129' '128' '129' '129' '127' '127' '130' '129'],['138' '139' '137' '137' '137' '135' '137' '136' '138' '138']
0,['127' '129' '128' '129' '129' '127' '127' '130' '129' '129'],['139' '137' '137' '137' '135' '137' '136' '138' '138' '137']
0,['129' '128' '129' '129' '127' '127' '130' '129' '129' '129'],['137' '137' '137' '135' '137' '136' '138' '138' '137' '137']
0,['128' '129' '129' '127' '127' '130' '129' '129' '129' '128'],['137' '137' '135' '137' '136' '138' '138' '137' '137' '136']
0,['129' '129' '127' '127' '130' '129' '129' '129' '128' '128'],['137' '135' '137' '136' '138' '138' '137' '137' '136' '137']
0,['129' '127' '127' '130' '129' '129' '129' '128' '128' '128'],['135' '137' '136' '138' '138' '137' '137' '136' '137' '137']
0,['127' '127' '130' '129' '129' '129' '128' '128' '128' '129'],['137' '136' '138' '138' '137' '137' '136' '137' '137' '136']
0,['127' '130' '129' '129' '129' '128' '128' '128' '129' '128'],['136' '138' '138' '137' '137' '136' '137' '137' '136' '137']
0,['130' '129' '129' '129' '128' '128' '128' '129' '128' '129'],['138' '138' '137' '137' '136' '137' '137' '136' '137' '136']
0,['129' '129' '129' '128' '128' '128' '129' '128' '129' '129'],['138' '137' '137' '136' '137' '137' '136' '137' '136' '137']
0,['129' '129' '128' '128' '128' '129' '128' '129' '129' '129'],['137' '137' '136' '137' '137' '136' '137' '136' '137' '138']
0,['129' '128' '128' '128' '129' '128' '129' '129' '129' '129'],['137' '136' '137' '137' '136' '137' '136' '137' '138' '138']
0,['128' '128' '128' '129' '128' '129' '129' '129' '129' '128'],['136' '137' '137' '136' '137' '136' '137' '138' '138' '137']
0,['128' '128' '129' '128' '129' '129' '129' '129' '128' '128'],['137' '137' '136' '137' '136' '137' '138' '138' '137' '137']
0,['128' '129' '128' '129' '129' '129' '129' '128' '128' '129'],['137' '136' '137' '136' '137' '138' '138' '137' '137' '137']
0,['129' '128' '129' '129' '129' '129' '128' '128' '129' '129'],['136' '137' '136' '137' '138' '138' '137' '137' '137' '138']
0,['128' '129' '129' '129' '129' '128' '128' '129' '129' '128'],['137' '136' '137' '138' '138' '137' '137' '137' '138' '137']
0,['129' '129' '129' '129' '128' '128' '129' '129' '128' '128'],['136' '137' '138' '138' '137' '137' '137' '138' '137' '137']
0,['129' '129' '129' '128' '128' '129' '129' '128' '128' '127'],['137' '138' '138' '137' '137' '137' '138' '137' '137' '137']
0,['129' '129' '128' '128' '129' '129' '128' '128' '127' '129'],['138' '138' '137' '137' '137' '138' '137' '137' '137' '137']
0,['129' '128' '128' '129' '129' '128' '128' '127' '129' '129'],['138' '137' '137' '137' '138' '137' '137' '137' '137' '137']
0,['128' '128' '129' '129' '128' '128' '127' '129' '129' '127'],['137' '137' '137' '138' '137' '137' '137' '137' '137' '138']
0,['128' '129' '129' '128' '128' '127' '129' '129' '127' '129'],['137' '137' '138' '137' '137' '137' '137' '137' '138' '137']
0,['129' '129' '128' '128' '127' '129' '129' '127' '129' '128'],['137' '138' '137' '137' '137' '137' '137' '138' '137' '139']
0,['129' '128' '128' '127' '129' '129' '127' '129' '128' '127'],['138' '137' '137' '137' '137' '137' '138' '137' '139' '137']
0,['128' '128' '127' '129' '129' '127' '129' '128' '127' '129'],['137' '137' '137' '137' '137' '138' '137' '139' '137' '137']
0,['128' '127' '129' '129' '127' '129' '128' '127' '129' '129'],['137' '137' '137' '137' '138' '137' '139' '137' '137' '137']
0,['127' '129' '129' '127' '129' '128' '127' '129' '129' '128'],['137' '137' '137' '138' '137' '139' '137' '137' '137' '139']
0,['129' '129' '127' '129' '128' '127' '129' '129' '128' '128'],['137' '137' '138' '137' '139' '137' '137' '137' '139' '136']
0,['129' '127' '129' '128' '127' '129' '129' '128' '128' '129'],['137' '138' '137' '139' '137' '137' '137' '139' '136' '138']
0,['127' '129' '128' '127' '129' '129' '128' '128' '129' '129'],['138' '137' '139' '137' '137' '137' '139' '136' '138' '137']
0,['129' '128' '127' '129' '129' '128' '128' '129' '129' '129'],['137' '139' '137' '137' '137' '139' '136' '138' '137' '135']
0,['128' '127' '129' '129' '128' '128' '129' '129' '129' '129'],['139' '137' '137' '137' '139' '136' '138' '137' '135' '138']
0,['127' '129' '129' '128' '128' '129' '129' '129' '129' '127'],['137' '137' '137' '139' '136' '138' '137' '135' '138' '137']
0,['129' '129' '128' '128' '129' '129' '129' '129' '127' '131'],['137' '137' '139' '136' '138' '137' '135' '138' '137' '136']
0,['129' '128' '128' '129' '129' '129' '129' '127' '131' '127'],['137' '139' '136' '138' '137' '135' '138' '137' '136' '138']
0,['128' '128' '129' '129' '129' '129' '127' '131' '127' '129'],['139' '136' '138' '137' '135' '138' '137' '136' '138' '138']
